Title,City,State,Value,Status,BidDate,Uses,HasHotel,HasElderly,Lat,Lng
Wtp Low Service Pump Station #1 Improvements,Bowling Green,OH,5600000,Award,"Nov 14, 2024",Water / Sewer,FALSE,FALSE,41.4764,-83.7381
Madison Avenue Area Water Line Improvements - City of Columbus,Columbus,OH,5600000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9649,-82.9681
Argus Road Area Water Line Improvements - City of Columbus,Columbus,OH,5600000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9413,-82.9003
East Broad Street Area Water Line Improvements - City of Columbus,Columbus,OH,5600000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9731,-82.904
Roadway Minor Rehabilitation -  SR 555,Cutler,OH,5600000,Conceptual,,Sidewalks / Parking Lot,FALSE,FALSE,39.3657,-81.7846
2024 Colgate Sewer Rehabilitation Project,Marietta,OH,5595343,Award,"Jun 26, 2025",Water / Sewer,FALSE,FALSE,39.4154,-81.4548
2025 NWSD 100 Area Waterline Improvements,Rossford,OH,5590267,Final Planning,"Jan 15, 2025",Water / Sewer,FALSE,FALSE,41.6098,-83.5644
Sanitary Sewer Improvements - Phase 3,Carroll,OH,5583478,Award,"Apr 3, 2025",Water / Sewer,FALSE,FALSE,39.799,-82.701
Roadway Minor Rehabilitation - US 422,Garrettsville,OH,5555555,Conceptual,,"Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,41.3521,-81.0368
Roadway Minor Rehabilitation - US 20,Stony Prairie,OH,5555000,Conceptual,,Roads / Highways,FALSE,FALSE,41.368,-83.1571
Old Fire Station 10 Renovation,Columbus,OH,5542100,Award,"Oct 7, 2025",Fire / Police,FALSE,FALSE,39.9589,-83.0298
Roadway Major Rehabilitation - US 322,East Orwell,OH,5536330,Award,"May 8, 2025","Roads / Highways, Bridges / Tunnels",FALSE,FALSE,41.5358,-80.7646
Roadway Minor Rehab - CUY Martin Luther King Jr Dr,Cleveland,OH,5532880,Conceptual,,Roads / Highways,FALSE,FALSE,41.4855,-81.6085
Conesville Industrial Park Water Extension Contract A - Waterline Phase 1,Conesville,OH,5530000,Post-Bid,"Aug 26, 2025",Water / Sewer,FALSE,FALSE,40.1926,-81.8677
Raw Water Transmission Main Replacement,Middletown,OH,5512770,Bid Results,"Apr 2, 2025",Water / Sewer,FALSE,FALSE,39.5151,-84.3983
Substation No. 2 Rebuild - City of Tipp City,Tipp City,OH,5500000,Conceptual,,Power Plant,FALSE,FALSE,39.9584,-84.1722
Eva Hall / Lavinia Avenue,Cincinnati,OH,5500000,Pre-Construction/Negotiated,,"Multi-Residential, Parking Garage",FALSE,FALSE,39.1337,-84.46
Achieve More Campaign Exterior Renovations,Columbus,OH,5500000,Pre-Construction/Negotiated,,"Office, Educational",FALSE,FALSE,39.9829,-83.0021
Former Hamilton YWCA Apartment Conversion / Dayton Street,Hamilton,OH,5500000,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,39.4018,-84.5595
Roadway Minor Rehabilitation - US 33,Logan,OH,5500000,Conceptual,,Roads / Highways,FALSE,FALSE,39.5183,-82.3707
Roadway Minor Rehabilitation - CUY IR 480 15.83,Brooklyn Heights,OH,5500000,Conceptual,,Roads / Highways,FALSE,FALSE,41.4109,-81.6664
Boiler/Cold Water Main Replacement,Lucasville,OH,5500000,Conceptual,"Feb 10, 2025",Jails / Prisons,FALSE,FALSE,38.874,-82.9703
Fire and EMS Training Center Project,S Zanesville,OH,5500000,Pre-Construction/Negotiated,"Feb 17, 2025","Medical, Fire / Police",FALSE,FALSE,39.9403,-82.0132
Fairlawn Country Club Renovations,Akron,OH,5500000,Under Construction,,"Restaurant, Retail, Sidewalks / Parking Lot, Clubhouse / Community Centers",FALSE,FALSE,41.1257,-81.5939
Bridge Preservation - IR 071,Cleveland,OH,5500000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.4346,-81.7459
Bridge Preservation on Multiple Locations,Cleveland,OH,5500000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.3886,-81.7295
RFQ Construction Manager at Risk- Blankenship Hall Upgrades,Columbus,OH,5500000,Conceptual,,Educational,FALSE,FALSE,40.0024,-83.0337
Roadway Minor Rehabilitation - IR 271,Willoughby Hills,OH,5500000,Conceptual,,Roads / Highways,FALSE,FALSE,41.5829,-81.4476
Bridge Preservation - IR 071,Sunbury,OH,5500000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.2791,-82.9264
Bridge Preservation - IR 077,New Philadelphia,OH,5500000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.4418,-81.5177
Hep Water System Improvements,Perry Township,OH,5495000,Award,"Nov 14, 2025",Water / Sewer,FALSE,FALSE,38.5701,-82.7509
Fire Station 2 Construction,Sidney,OH,5494000,Bid Results,"Jan 29, 2025",Fire / Police,FALSE,FALSE,40.2842,-84.1555
Roadway Minor Rehabilitation - US 30,Upper Sandusky,OH,5489838,Conceptual,,Roads / Highways,FALSE,FALSE,40.8386,-83.3319
Roadway Minor Rehabilitation on Various Location,Somerset,OH,5485912,Conceptual,,Roads / Highways,FALSE,FALSE,39.7641,-82.2583
RFQ - Harter Heights Waterline Replacement,Canton,OH,5485000,Conceptual,,"Roads / Highways, Water / Sewer",FALSE,FALSE,40.7989,-81.3784
8539 REBID Slater Family Ice Arena Facility Improvements,Bowling Green,OH,5482100,Award,"Aug 23, 2023","Educational, Arenas / Stadiums",FALSE,FALSE,41.3799,-83.6296
2025 Concrete Repair and Resurfacing,Hamilton,OH,5473886,Bid Results,"Apr 11, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,39.3989,-84.5588
Bridge Preservation - US 127,Cincinnati,OH,5473240,Conceptual,,Bridges / Tunnels,FALSE,FALSE,39.1703,-84.5442
McClure-Nesbitt Motor Redevelopment / Columbus,Columbus,OH,5470000,Design,,Restaurant,FALSE,FALSE,39.9573,-82.9589
Athens Uptown Area Utility Relocation,Athens,OH,5463966,Bid Results,"Oct 28, 2025","Roads / Highways, Water / Sewer",FALSE,FALSE,39.3292,-82.1013
Two Lane Resurfacing - OH 78,McConnelsville,OH,5463646,Award,"Aug 14, 2025",Roads / Highways,FALSE,FALSE,39.6487,-81.852
Minor Reconstruction - CR 270,Madeira,OH,5460521,Award,"Sep 11, 2025","Roads / Highways, Sidewalks / Parking Lot, Water / Sewer",FALSE,FALSE,39.1868,-84.3637
Roadway Minor Rehabilitation - Knox County,Danville,OH,5460091,Conceptual,,Roads / Highways,FALSE,FALSE,40.4596,-82.3018
Aragon Avenue Area Water Line Improvements,Columbus,OH,5456820,Bid Results,"Jun 11, 2025",Water / Sewer,FALSE,FALSE,39.9438,-82.8758
Hudson Street 24' Water Line Improvements - City of Columbus,Columbus,OH,5450000,Conceptual,,Water / Sewer,FALSE,FALSE,40.0135,-82.9648
Project 3 Blueprint Miller-Kelton Fairwood / Kent Roof Redirection - City of Columbus,Columbus,OH,5448626,Conceptual,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
Blueprint Miller-Kelton Fairwood / Kent Lateral Lining Project 3 - City of Columbus,Columbus,OH,5448626,Conceptual,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
Blueprint Miller-Kelton Fairw ood / Kent Roof Redirection Project 3 - City of Columbus,Columbus,OH,5448626,Conceptual,,Water / Sewer,FALSE,FALSE,39.9436,-82.9601
Roadway Minor Rehabilitation -  SR 93/651,Baltic,OH,5438994,Conceptual,,Roads / Highways,FALSE,FALSE,40.44,-81.7023
Roadway Minor Rehab,Millersburg,OH,5437000,Conceptual,,Roads / Highways,FALSE,FALSE,40.5541,-81.9098
Roadway Minor Rehabilitation - SR 4,Dayton,OH,5425000,Conceptual,,Roads / Highways,FALSE,FALSE,39.7473,-84.2149
Roadway Minor Rehab,Washington Township,OH,5425000,Conceptual,,Roads / Highways,FALSE,FALSE,39.6414,-84.1668
Casstown Water System,Troy,OH,5421198,Award,"Dec 10, 2024",Water / Sewer,FALSE,FALSE,40.0395,-84.2033
Perkins Avenue Waterline and Resurfacing Project,Sandusky,OH,5411227,Award,"Oct 6, 2022","Roads / Highways, Water / Sewer",FALSE,FALSE,41.4298,-82.6708
District 5 & 6 Roadway Reconstruction,Toledo,OH,5410724,Bid Results,"Dec 17, 2024",Roads / Highways,FALSE,FALSE,41.6528,-83.5379
Roadway Minor Rehabilitation - OH 160,Wilkesville,OH,5400000,Conceptual,,Roads / Highways,FALSE,FALSE,39.1292,-82.3715
Doctors Building Conversion,Cincinnati,OH,5400000,Under Construction,,Multi-Residential,FALSE,FALSE,39.1042,-84.5146
Parsons Avenue Water Plant PAWP Filter Console Replacement - City of Columbus,Columbus,OH,5400000,Conceptual,,Water / Sewer,FALSE,FALSE,39.8975,-82.9865
W Market St Multi Residential Apartments / Fairlawn,Fairlawn,OH,5400000,Award,,Multi-Residential,FALSE,FALSE,41.1328,-81.6214
Roadway Minor Rehabilitation - OH 56,Perry Township,OH,5396184,Conceptual,,Roads / Highways,FALSE,FALSE,39.4752,-82.751
Four Lane Resurfacing - SR 7,Steubenville,OH,5394700,Award,"Dec 18, 2025",Roads / Highways,FALSE,FALSE,40.3889,-80.6353
Bridge Preservation - OH 209,Cambridge,OH,5387900,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.0309,-81.6113
Minor Reconstruction - SR 39,Washington Township,OH,5386146,Award,"Jan 29, 2026","Roads / Highways, Bridges / Tunnels",FALSE,FALSE,40.6206,-80.9186
Bridge Preservation - US 22,Maineville,OH,5384000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,39.3579,-84.1621
Grandview Relief Sewer and Pine Avenue Rehabilitation,Warren,OH,5377866,Award,"Mar 27, 2025","Roads / Highways, Water / Sewer",FALSE,FALSE,41.1795,-80.8765
Two Lane Resurfacing -  Various Locations,West Liberty,OH,5373660,Award,"Jan 15, 2026",Roads / Highways,FALSE,FALSE,40.2523,-83.756
Rocky Fork Lake Dam Improvements,Paint Township,OH,5372640,Award,"Jun 26, 2025",Water / Sewer,FALSE,FALSE,39.1924,-83.435
Felson Park - Village of Greenfield,Greenfield,OH,5371410,Award,,"Roads / Highways, Playgrounds / Parks / Athletic Fields, Clubhouse / Community Centers",FALSE,FALSE,39.352,-83.3827
Felson Park Renovation GMP 3 Package,Greenfield,OH,5371410,Post-Bid,"Aug 12, 2025",Playgrounds / Parks / Athletic Fields,FALSE,FALSE,39.352,-83.3827
Roadway Minor Rehab - LOG-PAVE-FY26,Cardington,OH,5367728,Final Planning,,Roads / Highways,FALSE,FALSE,40.493,-82.821
2025 Street Resurfacing Program,Mansfield,OH,5365506,Bid Results,"Jan 17, 2025",Roads / Highways,FALSE,FALSE,40.7584,-82.5154
Bus Stop Sign Fabrication and Installation Project,Cincinnati,OH,5362522,Award,"Jul 18, 2025",Sidewalks / Parking Lot,FALSE,FALSE,39.1173,-84.5301
SCWWTP Secondary Clarifier Upgrade - City of Cincinnati,Cincinnati,OH,5340000,Conceptual,,Water / Sewer,FALSE,FALSE,39.1511,-84.4225
CWD Lead Service Line Replacement Year 4-8,Cleveland,OH,5337572,Award,"Nov 13, 2025",Water / Sewer,FALSE,FALSE,41.4993,-81.6944
Interchange - US 24,Noble Township,OH,5336584,Award,"Feb 27, 2025",Roads / Highways,FALSE,FALSE,41.3322,-84.2851
Downtown Hilliard Sanitary Relining - S-46 - City of Hilliard,Hilliard,OH,5330000,Conceptual,,Water / Sewer,FALSE,FALSE,40.0334,-83.1582
Intersection Improvement (Safety) - SR-3/SR-604 and SR-83/SR-604,Wooster,OH,5325000,Conceptual,,Roads / Highways,FALSE,FALSE,40.7589,-81.9535
Lima Public Library Expansion and Renovation,Lima,OH,5320000,Final Planning,"Jan 20, 2026",Library,FALSE,FALSE,40.7403,-84.1151
Fairfield County Utilities Violet Regional Lift Station,Pickerington,OH,5319000,Bid Results,"Dec 4, 2025",Water / Sewer,FALSE,FALSE,39.9124,-82.777
Roadway Minor Rehabilitation (Fairfield) - US 22,Lancaster,OH,5310334,Conceptual,,Roads / Highways,FALSE,FALSE,39.7126,-82.61
Roadway Minor Rehabilitation - US-6 and US-24,Napoleon,OH,5310000,Conceptual,,Roads / Highways,FALSE,FALSE,41.3964,-84.1479
Mills Roundabout Construction & CR Waterline West - City of Westlake,Westlake,OH,5300000,Conceptual,,Roads / Highways,FALSE,FALSE,41.4553,-81.9179
RFQ Design - Ohio Reformatory for Women Geriatric Dementia Housing,Marysville,OH,5300000,Conceptual,,Residential Subdivision,FALSE,FALSE,40.2242,-83.3928
RFQ Construction Manager at Risk Services(CMAR) - Library Annex And Main Renovation Project,Defiance,OH,5300000,Conceptual,"Feb 13, 2026",Library,FALSE,FALSE,41.2976,-84.3578
Roadway Minor Rehabilitation - US 20,Fayette,OH,5290000,Conceptual,,Roads / Highways,FALSE,FALSE,41.6735,-84.3286
Killbuck Streetscape & Trail Connection,Killbuck,OH,5283489,Award,"Sep 11, 2025","Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,40.4951,-81.9846
Ohio 14 Roundabout at Yale & Alliance Roads - Ohio DOT,Edinburg Township,OH,5280000,Conceptual,,Roads / Highways,FALSE,FALSE,41.0625,-81.099
Roadway Minor Rehabilitation - Multiple Locations,Baltimore,OH,5279028,Conceptual,,Roads / Highways,FALSE,FALSE,39.8305,-82.6483
Two Lane Resurfacing - Various Overlay FY2026,Bellville,OH,5268719,Award,"Dec 4, 2025","Roads / Highways, Bridges / Tunnels",FALSE,FALSE,40.6201,-82.5107
Bridge Preservation - US 30,Lisbon,OH,5250000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,40.7721,-80.7647
Parsons Avenue Water Plant PAWP Building Improvements - City of Columbus,Columbus,OH,5250000,Conceptual,,Water / Sewer,FALSE,FALSE,39.8975,-82.9865
Hamilton County - Courthouse Elevator Modernization,Cincinnati,OH,5250000,Sub-Bidding,"Feb 26, 2026",Municipal,FALSE,FALSE,39.107,-84.5104
Bridge Preservation - SR 176,Broadview Heights,OH,5250000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.3397,-81.6846
Minor Reconstruction - Various Location,Streetsboro,OH,5243877,Award,"Jan 29, 2026",Roads / Highways,FALSE,FALSE,41.2392,-81.3459
Roadway Minor Rehabilitation - I 475,Maumee,OH,5240000,Conceptual,,Roads / Highways,FALSE,FALSE,41.6094,-83.6912
SSO 603 and 704 Improvements - City of Cincinnati,Cincinnati,OH,5238600,Conceptual,,Water / Sewer,FALSE,FALSE,39.1032,-84.5065
Roadway Minor Rehabilitation - US 40,Columbus,OH,5231844,Conceptual,,Roads / Highways,FALSE,FALSE,39.9608,-83.0125
Roadway Minor Rehabilitation - TUS IR 77 12.39,New Philadelphia,OH,5230848,Conceptual,,Roads / Highways,FALSE,FALSE,40.4492,-81.508
Lexington Avenue Area Water Line Improvement,Columbus,OH,5229634,Bid Results,"Feb 11, 2026",Water / Sewer,FALSE,FALSE,39.9998,-82.9817
Roadway Major Rehab - IR 280,Northwood,OH,5225000,Conceptual,,Roads / Highways,FALSE,FALSE,41.6066,-83.477
Conesville Industrial Park Water Extension Contract B - Waterline Phase 2,Conesville,OH,5220000,Post-Bid,"Sep 9, 2025",Water / Sewer,FALSE,FALSE,40.1849,-81.8823
Traffic Control (Safety) - D08-PM/RPM-FY2027,Ashley,OH,5218000,Conceptual,,Roads / Highways,FALSE,FALSE,40.4173,-82.9071
Sawmill Place Blvd Area Water Line Improvements,Columbus,OH,5216088,Bid Results,"Dec 17, 2025",Water / Sewer,FALSE,FALSE,40.0995,-83.0883
New Franklin 12 Yager Road PS & Collection System - Construction - Summit County,Akron,OH,5200000,Conceptual,,Water / Sewer,FALSE,FALSE,41.0641,-81.5336
Roadway Minor Rehabilitation - I 90,Painesville,OH,5200000,Conceptual,,Roads / Highways,FALSE,FALSE,41.6714,-81.2439
Roadway Minor Rehabilitation - I 90,Cleveland,OH,5200000,Conceptual,,Roads / Highways,FALSE,FALSE,41.5345,-81.6459
Floodwall Closure Evaluations Phase 3 - Greenlawn - City of Columbus,Columbus,OH,5200000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9397,-83.013
Bridge / Culvert Maintenance - I 90,Cleveland,OH,5200000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,41.5345,-81.6459
"Cleveland Bulk Terminal, Ore Conveyance Tunnel Modernization",Cleveland,OH,5200000,Pre-Construction/Negotiated,"Apr 10, 2025","Water / Sewer, Bridges / Tunnels",FALSE,FALSE,41.4956,-81.722
Hollywood Theatre Redevelopment,Cincinnati,OH,5200000,Under Construction,,"Multi-Residential, Retail",FALSE,FALSE,39.1993,-84.5466
ELPAS Installation,Lima,OH,5200000,Bid Results,"Sep 23, 2025",Jails / Prisons,FALSE,FALSE,40.7738,-84.1016
RFP Engineering - Water Treatment Plant & Maintenance Facility,Chesterland,OH,5200000,Conceptual,,Water / Sewer,FALSE,FALSE,41.5223,-81.3379
Traffic Control (Safety) - D08 PM/RPM FY2032,Batavia,OH,5200000,Conceptual,,Roads / Highways,FALSE,FALSE,39.0928,-84.1857
Sanitary Sewer Reconstruction 2019 Large Diameter Lining,Akron,OH,5195297,Post-Bid,"May 21, 2021",Water / Sewer,FALSE,FALSE,41.0814,-81.519
"Adrian Drive, Anne Drive, Pattie Drive and Girard Drive Reconstruction 2025",Berea,OH,5179525,Bid Results,"Feb 7, 2025",Roads / Highways,FALSE,FALSE,41.3662,-81.8543
Kenwick Road Area Water Line Improvements,Columbus,OH,5168794,Bid Results,"Jan 21, 2026",Water / Sewer,FALSE,FALSE,39.9449,-82.9225
Slide Repair - SR 126,Morgan Township,OH,5163250,Award,"Apr 10, 2025",Roads / Highways,FALSE,FALSE,39.3498,-84.7672
Relocated Transportation Facility - New Albany - Plain Local Schools,Albany,OH,5157500,Design,,"Educational, Transportation Terminals",FALSE,FALSE,39.2276,-82.2024
Roadway Minor Rehabilitation - US 224,Canfield,OH,5150000,Conceptual,,Roads / Highways,FALSE,FALSE,41.0248,-80.7807
Sweitzer Street Improvements - City of Greenville,Greenville,OH,5137100,Conceptual,,Roads / Highways,FALSE,FALSE,40.0877,-84.635
Pavement Maintenance,Marysville,OH,5135223,Conceptual,,Roads / Highways,FALSE,FALSE,40.2105,-83.3974
Bridge Painting - Various Locations,Cleveland,OH,5121352,Award,"Aug 28, 2025",Bridges / Tunnels,FALSE,FALSE,41.4993,-81.6944
Massillon Transit Center,Massillon,OH,5120765,Award,"Sep 27, 2022",Municipal,FALSE,FALSE,40.7975,-81.528
Athens Avenue And Rumsey Road Area Water Line Improvements,Columbus,OH,5112280,Award,"Nov 12, 2025",Water / Sewer,FALSE,FALSE,39.9625,-83.0032
Roadway Minor Rehabilitation - SR 163,Stony Ridge,OH,5110000,Conceptual,,Roads / Highways,FALSE,FALSE,41.5076,-83.5019
Bridge Replacement (1 Bridge) - US 52,Ripley,OH,5107112,Award,"Sep 25, 2025",Bridges / Tunnels,FALSE,FALSE,38.7324,-83.8373
Roadway Minor Rehabilitation - I 80,Monroeville,OH,5100000,Conceptual,,Roads / Highways,FALSE,FALSE,41.3349,-82.6789
Traffic Control (Safety) - D08 PM/RPM FY2031,Lebanon,OH,5100000,Conceptual,,Roads / Highways,FALSE,FALSE,39.4353,-84.203
Large Diameter Valve Replacement - City of Columbus,Columbus,OH,5100000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
Constructing a Roundabout and Making Intersection Improvements at Cleveland Ave And Infirmary Rd,Ravenna,OH,5100000,Conceptual,,Roads / Highways,FALSE,FALSE,41.1795,-81.2628
Thornwood Drive - Faye Drive Intersection Improvements,Newark,OH,5096695,Post-Bid,"Feb 18, 2026",Roads / Highways,FALSE,FALSE,40.036,-82.4794
Garfield Park Splashpad and Bathhouse - Full Set,Mentor,OH,5094000,Award,"Nov 25, 2025",Playgrounds / Parks / Athletic Fields,FALSE,FALSE,41.6649,-81.3546
Two Lane Resurfacing - Various Locations,Berlin,OH,5093502,Award,"Oct 9, 2025",Roads / Highways,FALSE,FALSE,40.5612,-81.7941
Renovation of Original Middle School Stadium - New Albany - Plain Local Schools,Albany,OH,5078000,Design,,Arenas / Stadiums,FALSE,FALSE,39.2276,-82.2024
Roadway Minor Rehab COS US 36 26.49,Coshocton,OH,5077037,Conceptual,,Roads / Highways,FALSE,FALSE,40.3025,-81.8994
Roadway Major Rehab - SR 444,Fairborn,OH,5069440,Conceptual,,Roads / Highways,FALSE,FALSE,39.8196,-84.0281
Big Walnut Interceptor Lockbourne Subtrunk Canal Road Area - City of Columbus,Columbus,OH,5064840,Conceptual,,Water / Sewer,FALSE,FALSE,39.8924,-82.897
Riverview Elementary School Expansion,Painesville,OH,5064000,Under Construction,"Nov 4, 2024",Educational,FALSE,FALSE,41.7245,-81.2457
Roadway Minor Rehab PER US 22 06.75,Somerset,OH,5061050,Conceptual,,Roads / Highways,FALSE,FALSE,39.8123,-82.2861
Shaker Boulevard Sanitary Sewer Phase 2a (Re-Bid),Pepper Pike,OH,5060456,Award,"Mar 6, 2025",Water / Sewer,FALSE,FALSE,41.4785,-81.4642
Butler County 911 / Coroner Facility Building Electrical,Hamilton,OH,5053139,Post-Bid,"Feb 25, 2026","Religious / Funeral, Fire / Police",FALSE,FALSE,39.3932,-84.5351
Bridge Preservation - OH-133,Williamsburg,OH,5050000,Conceptual,,Bridges / Tunnels,FALSE,FALSE,39.0256,-84.042
Seasons -Wyoga Lake-Akron Cleveland Roads - Construction,Cuyahoga Falls,OH,5050000,Conceptual,,Water / Sewer,FALSE,FALSE,41.2045,-81.4953
Chesapeake Avenue Area Water Line Improvements - City of Columbus,Columbus,OH,5050000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9926,-83.0424
Chittenden Avenue Area Water Line Improvements - City of Columbus,Columbus,OH,5050000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9948,-82.9953
Intersection Improvement (Safety) - Loveland Madeira Rd,Loveland,OH,5041435,Conceptual,,"Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,39.2557,-84.2837
DOSD Stormwater Pump Stations Construction - City of Columbus,Columbus,OH,5040000,Conceptual,,Water / Sewer,FALSE,FALSE,39.9612,-82.9988
Four Lane Resurfacing - US 250,Dover,OH,5027975,Award,"May 22, 2025","Roads / Highways, Sidewalks / Parking Lot",FALSE,FALSE,40.5221,-81.4904
Noise Wall,Cortland,OH,5026000,Conceptual,,Roads / Highways,FALSE,FALSE,41.3065,-80.7214
Roadway Minor Rehabilitation - OH 821,Pleasant City,OH,5023910,Conceptual,,Roads / Highways,FALSE,FALSE,39.9034,-81.5509
Broadview Savings and Loan Co Building Renovation,Cleveland,OH,5022764,Pre-Construction/Negotiated,,Multi-Residential,FALSE,FALSE,41.4406,-81.7051
LCJVS Parking Lot Re-Paving,Oberlin,OH,5022262,Post-Bid,"Jan 15, 2026",Sidewalks / Parking Lot,FALSE,FALSE,41.2618,-82.2162
